entry_time,exit_time,side,entry,sl,tp,exit,outcome,pnl,bars_to_exit
2025-10-23 10:15:00+00:00,2025-10-23 10:45:00+00:00,long,0.798,0.797,0.801,0.798,SL,0.35,2
2025-10-24 10:30:00+00:00,2025-10-24 11:00:00+00:00,short,0.795,0.797,0.791,0.795,SL,0.16,2
2025-10-29 10:00:00+00:00,2025-10-29 10:30:00+00:00,short,0.794,0.795,0.792,0.794,SL,-1.16,2
2025-10-31 10:00:00+00:00,2025-10-31 10:30:00+00:00,long,0.803,0.801,0.807,0.803,SL,-1.13,2
2025-11-03 12:30:00+00:00,2025-11-03 13:00:00+00:00,long,0.807,0.804,0.817,0.807,SL,-0.16,2
2025-11-04 10:15:00+00:00,2025-11-04 10:45:00+00:00,long,0.808,0.807,0.81,0.808,SL,7.64,2
2025-11-05 10:45:00+00:00,2025-11-05 11:15:00+00:00,long,0.81,0.809,0.813,0.81,SL,1.25,2
2025-11-06 10:30:00+00:00,2025-11-06 10:45:00+00:00,long,0.81,0.809,0.813,0.809,SL,-25.0,1
2025-11-07 10:30:00+00:00,2025-11-07 11:00:00+00:00,long,0.808,0.807,0.809,0.808,SL,14.59,2
2025-11-11 11:15:00+00:00,2025-11-11 11:45:00+00:00,short,0.803,0.805,0.798,0.803,SL,5.24,2
2025-11-12 10:15:00+00:00,2025-11-12 10:45:00+00:00,short,0.799,0.801,0.796,0.799,SL,6.86,2
2025-11-14 10:00:00+00:00,2025-11-14 10:30:00+00:00,short,0.791,0.792,0.787,0.79,SL,4.37,2
2025-11-19 10:45:00+00:00,2025-11-19 11:15:00+00:00,long,0.8,0.799,0.804,0.8,SL,1.63,2
2025-11-21 10:45:00+00:00,2025-11-21 11:15:00+00:00,long,0.805,0.803,0.81,0.805,SL,0.27,2
2025-11-25 12:45:00+00:00,2025-11-25 13:30:00+00:00,long,0.81,0.808,0.813,0.81,SL,4.92,3
2025-11-26 10:00:00+00:00,2025-11-26 10:30:00+00:00,long,0.806,0.805,0.81,0.806,SL,-1.96,2
2025-11-27 10:00:00+00:00,2025-11-27 10:30:00+00:00,long,0.805,0.804,0.808,0.805,SL,-0.09,2
2025-11-28 11:45:00+00:00,2025-11-28 12:15:00+00:00,long,0.806,0.805,0.811,0.806,SL,-3.58,2
2025-12-01 10:00:00+00:00,2025-12-01 10:30:00+00:00,short,0.803,0.805,0.798,0.802,SL,4.59,2
2025-12-04 10:15:00+00:00,2025-12-04 10:45:00+00:00,short,0.8,0.801,0.796,0.8,SL,-0.78,2
2025-12-05 10:00:00+00:00,2025-12-05 10:30:00+00:00,long,0.803,0.802,0.806,0.803,SL,2.46,2
2025-12-08 10:00:00+00:00,2025-12-08 10:30:00+00:00,long,0.804,0.803,0.805,0.804,SL,12.33,2
2025-12-09 13:00:00+00:00,2025-12-09 13:30:00+00:00,long,0.807,0.806,0.809,0.807,SL,0.06,2
2025-12-11 10:45:00+00:00,2025-12-11 11:15:00+00:00,short,0.799,0.8,0.796,0.799,SL,6.25,2
2025-12-15 13:45:00+00:00,2025-12-15 14:15:00+00:00,short,0.796,0.797,0.794,0.796,SL,1.71,2
2025-12-16 11:30:00+00:00,2025-12-16 12:00:00+00:00,short,0.796,0.797,0.793,0.796,SL,2.19,2
2025-12-17 10:30:00+00:00,2025-12-17 11:00:00+00:00,short,0.798,0.799,0.794,0.797,SL,0.4,2
2025-12-22 11:45:00+00:00,2025-12-22 12:15:00+00:00,short,0.793,0.795,0.789,0.793,SL,0.77,2
2025-12-23 10:00:00+00:00,2025-12-23 10:45:00+00:00,short,0.79,0.791,0.787,0.789,SL,12.47,3
2025-12-24 11:00:00+00:00,2025-12-24 11:30:00+00:00,short,0.787,0.788,0.784,0.787,SL,0.33,2
2025-12-29 11:15:00+00:00,2025-12-29 11:45:00+00:00,short,0.788,0.79,0.784,0.787,SL,11.95,2
2025-12-30 12:00:00+00:00,2025-12-30 12:45:00+00:00,short,0.788,0.789,0.785,0.788,SL,8.58,3
2025-12-31 10:15:00+00:00,2025-12-31 11:00:00+00:00,long,0.794,0.793,0.796,0.794,SL,11.64,3
