time,open,high,low,close,vol
2015-10-19 04:00:00,184.112,184.577,183.819,184.408,21734
2015-10-19 08:00:00,184.408,184.718,184.109,184.597,30088
2015-10-19 12:00:00,184.597,185.087,184.441,184.695,33942
2015-10-19 16:00:00,184.695,185.036,184.636,184.82,33970
2015-10-19 20:00:00,184.818,184.898,184.591,184.781,15673
2015-10-20 00:00:00,184.751,184.983,184.63,184.907,14836
2015-10-20 04:00:00,184.91,185.007,184.845,184.947,12852
2015-10-20 08:00:00,184.946,185.576,184.701,184.946,31632
2015-10-20 12:00:00,184.946,185.352,184.927,185.346,33841
2015-10-20 16:00:00,185.346,185.447,185.162,185.248,32969
2015-10-20 20:00:00,185.248,185.366,185.058,185.067,15165
2015-10-21 00:00:00,184.999,185.269,184.945,185.187,13769
2015-10-21 04:00:00,185.188,185.324,185.07,185.274,14589
2015-10-21 08:00:00,185.274,185.418,184.793,185.25,30793
2015-10-21 12:00:00,185.261,185.551,185.177,185.342,30392
2015-10-21 16:00:00,185.345,185.554,185.126,185.215,32158
2015-10-21 20:00:00,185.216,185.274,184.715,184.879,18543
2015-10-22 00:00:00,184.799,184.994,184.738,184.83,11477
2015-10-22 04:00:00,184.829,185.048,184.481,184.601,18789
2015-10-22 08:00:00,184.601,185.569,184.533,185.282,30286
2015-10-22 12:00:00,185.281,185.514,184.744,185.311,36150
2015-10-22 16:00:00,185.312,185.728,184.91,185.626,43006
2015-10-22 20:00:00,185.624,185.898,185.596,185.763,18964
2015-10-23 00:00:00,185.739,186.173,185.531,186.049,17773
2015-10-23 04:00:00,186.049,186.056,185.801,185.851,19965
2015-10-23 08:00:00,185.852,185.946,185.248,185.42,34460
2015-10-23 12:00:00,185.42,186.291,185.291,186.056,37687
2015-10-23 16:00:00,186.056,186.098,185.546,186.044,41325
2015-10-23 20:00:00,186.043,186.146,185.816,185.911,19132
2015-10-26 00:00:00,185.926,185.956,185.451,185.633,20769
2015-10-26 04:00:00,185.633,185.838,185.539,185.673,14643
2015-10-26 08:00:00,185.673,185.894,185.252,185.827,27730
2015-10-26 12:00:00,185.826,185.826,185.268,185.316,30710
2015-10-26 16:00:00,185.323,185.967,185.126,185.89,33738
2015-10-26 20:00:00,185.892,185.997,185.685,185.699,13746
2015-10-27 00:00:00,185.699,185.866,185.319,185.412,14140
2015-10-27 04:00:00,185.409,185.411,184.979,185.181,19084
2015-10-27 08:00:00,185.181,185.32,184.362,184.692,29511
2015-10-27 12:00:00,184.691,184.863,184.184,184.336,35057
2015-10-27 16:00:00,184.336,184.387,183.918,184.211,31788
2015-10-27 20:00:00,184.21,184.36,184.007,184.224,13663
2015-10-28 00:00:00,184.226,184.527,184.058,184.4,20384
2015-10-28 04:00:00,184.4,184.403,184.148,184.176,13372
2015-10-28 08:00:00,184.177,184.42,184.037,184.216,23534
2015-10-28 12:00:00,184.217,184.254,183.882,184.023,28103
2015-10-28 16:00:00,184.025,184.864,183.992,184.538,32839
2015-10-28 20:00:00,184.452,185.029,184.016,184.862,33710
2015-10-29 00:00:00,184.869,184.956,184.132,184.269,22143
2015-10-29 04:00:00,184.273,184.349,184.087,184.261,17027
2015-10-29 08:00:00,184.263,184.466,184.119,184.387,30897
2015-10-29 12:00:00,184.385,185.072,184.321,184.948,35380
2015-10-29 16:00:00,184.952,185.49,184.895,185.288,33060
2015-10-29 20:00:00,185.288,185.541,185.24,185.333,13321
2015-10-30 00:00:00,185.34,185.473,185.207,185.28,16749
2015-10-30 04:00:00,185.283,186.006,184.299,185.507,31847
2015-10-30 08:00:00,185.508,185.593,184.599,184.753,35099
2015-10-30 12:00:00,184.755,185.24,184.571,185.196,37602
2015-10-30 16:00:00,185.2,186.714,185.06,186.426,38288
2015-10-30 20:00:00,186.424,186.48,185.961,186.063,13410
2015-11-02 00:00:00,185.962,186.149,185.732,185.881,17834
2015-11-02 04:00:00,185.881,185.885,185.54,185.698,15194
2015-11-02 08:00:00,185.693,186.957,185.659,186.697,27396
2015-11-02 12:00:00,186.697,186.749,186.378,186.382,26001
2015-11-02 16:00:00,186.379,186.534,185.839,186.155,29422
2015-11-02 20:00:00,186.155,186.211,185.986,186.126,12426
2015-11-03 00:00:00,186.123,186.375,186.062,186.201,10813
2015-11-03 04:00:00,186.202,186.227,186.017,186.148,13304
2015-11-03 08:00:00,186.145,186.313,186.023,186.071,24000
2015-11-03 12:00:00,186.073,186.336,185.863,186.068,29142
2015-11-03 16:00:00,186.072,186.756,186.059,186.617,31871
2015-11-03 20:00:00,186.606,186.876,186.487,186.698,15856
2015-11-04 00:00:00,186.633,187.163,186.585,187.063,19361
2015-11-04 04:00:00,187.062,187.076,186.621,186.786,19010
2015-11-04 08:00:00,186.786,187.303,186.616,187.166,28013
2015-11-04 12:00:00,187.163,187.217,186.625,186.886,29782
2015-11-04 16:00:00,186.888,187.164,186.47,186.824,41416
2015-11-04 20:00:00,186.826,187.06,186.699,186.957,16775
2015-11-05 00:00:00,186.987,187.083,186.716,186.786,17153
2015-11-05 04:00:00,186.786,186.965,186.741,186.872,16232
2015-11-05 08:00:00,186.876,187.539,186.799,187.462,30716
2015-11-05 12:00:00,187.466,187.679,185.303,185.391,41961
2015-11-05 16:00:00,185.391,185.723,185.238,185.243,43066
2015-11-05 20:00:00,185.243,185.279,184.952,185.112,18219
2015-11-06 00:00:00,185.085,185.21,185.048,185.153,17636
2015-11-06 04:00:00,185.153,185.273,185.013,185.201,15913
2015-11-06 08:00:00,185.2,185.221,184.747,184.757,32373
2015-11-06 12:00:00,184.756,185.367,184.293,184.747,34877
2015-11-06 16:00:00,184.749,185.811,184.679,185.22,46873
2015-11-06 20:00:00,185.22,185.444,185.165,185.308,17836
2015-11-09 00:00:00,185.472,185.94,185.362,185.934,17380
2015-11-09 04:00:00,185.938,186.037,185.756,185.84,21324
2015-11-09 08:00:00,185.841,186.274,185.749,186.132,32799
2015-11-09 12:00:00,186.134,186.596,186.121,186.351,35291
2015-11-09 16:00:00,186.349,186.476,185.883,186.074,44413
2015-11-09 20:00:00,186.074,186.208,185.914,186.134,18203
2015-11-10 00:00:00,186.108,186.328,185.995,186.277,20985
2015-11-10 04:00:00,186.286,186.293,186.041,186.1,16687
2015-11-10 08:00:00,186.102,186.456,185.878,186.006,34427
2015-11-10 12:00:00,186.006,186.475,185.917,186.368,37060
2015-11-10 16:00:00,186.368,186.497,185.984,186.027,32614
2015-11-10 20:00:00,186.026,186.337,185.953,186.184,12837
2015-11-11 00:00:00,186.072,186.487,185.938,186.28,19677
2015-11-11 04:00:00,186.28,186.485,186.196,186.336,18024
2015-11-11 08:00:00,186.341,186.738,186.261,186.376,27462
2015-11-11 12:00:00,186.376,187.038,186.356,186.831,26497
2015-11-11 16:00:00,186.833,187.009,186.662,186.839,31677
2015-11-11 20:00:00,186.842,187.037,186.774,186.874,14743
2015-11-12 00:00:00,186.811,187.498,186.778,187.401,21124
2015-11-12 04:00:00,187.402,187.455,186.964,187.086,18357
2015-11-12 08:00:00,187.08,187.11,186.532,186.806,31138
2015-11-12 12:00:00,186.808,186.926,186.616,186.823,31940
2015-11-12 16:00:00,186.823,187.083,186.541,186.711,47014
2015-11-12 20:00:00,186.711,186.895,186.581,186.699,20612
2015-11-13 00:00:00,186.691,186.806,186.526,186.701,20094
2015-11-13 04:00:00,186.7,186.7,186.396,186.544,17763
2015-11-13 08:00:00,186.541,186.961,186.467,186.793,27648
2015-11-13 12:00:00,186.782,187.024,186.459,186.902,35113
2015-11-13 16:00:00,186.905,186.979,186.48,186.865,40178
2015-11-13 20:00:00,186.867,186.947,186.662,186.695,17911
2015-11-16 00:00:00,186.109,186.506,185.981,186.376,24226
2015-11-16 04:00:00,186.376,186.429,186.206,186.248,15871
2015-11-16 08:00:00,186.25,186.898,186.216,186.773,33452
2015-11-16 12:00:00,186.773,187.166,186.769,186.832,32072
2015-11-16 16:00:00,186.832,187.425,186.753,187.375,36865
2015-11-16 20:00:00,187.376,187.447,187.173,187.173,14604
2015-11-17 00:00:00,187.202,187.472,187.193,187.363,18266
2015-11-17 04:00:00,187.36,187.407,187.121,187.2,15945
2015-11-17 08:00:00,187.202,187.502,186.846,187.463,30423
2015-11-17 12:00:00,187.464,187.613,187.245,187.596,30071
2015-11-17 16:00:00,187.596,187.974,187.439,187.747,37211
2015-11-17 20:00:00,187.743,187.802,187.538,187.756,21164
2015-11-18 00:00:00,187.742,187.878,187.648,187.661,14482
2015-11-18 04:00:00,187.659,187.667,187.312,187.397,16456
2015-11-18 08:00:00,187.396,187.99,187.273,187.732,28737
2015-11-18 12:00:00,187.731,187.848,187.612,187.753,27383
2015-11-18 16:00:00,187.752,187.998,187.526,187.87,31427
2015-11-18 20:00:00,187.862,188.274,187.853,188.268,22880
2015-11-19 00:00:00,188.314,188.797,188.161,188.642,19373
2015-11-19 04:00:00,188.641,188.687,188.12,188.357,25886
2015-11-19 08:00:00,188.361,188.504,187.562,187.916,31170
2015-11-19 12:00:00,187.916,188.097,187.801,188.045,31594
2015-11-19 16:00:00,188.045,188.155,187.736,187.892,38503
2015-11-19 20:00:00,187.896,187.936,187.771,187.856,14887
2015-11-20 00:00:00,187.812,187.97,187.701,187.862,16881
2015-11-20 04:00:00,187.862,188.076,187.683,187.684,19200
2015-11-20 08:00:00,187.684,187.995,187.461,187.733,30449
2015-11-20 12:00:00,187.736,187.98,187.063,187.136,28575
2015-11-20 16:00:00,187.135,187.301,186.485,186.572,32586
2015-11-20 20:00:00,186.575,186.736,186.447,186.48,14837
2015-11-23 00:00:00,186.508,186.772,186.473,186.731,15105
2015-11-23 04:00:00,186.725,186.96,186.681,186.912,17970
2015-11-23 08:00:00,186.914,186.955,186.496,186.677,30122
2015-11-23 12:00:00,186.675,186.688,186.287,186.488,32575
2015-11-23 16:00:00,186.488,186.55,185.862,185.9,35139
2015-11-23 20:00:00,185.894,185.962,185.636,185.726,15008
2015-11-24 00:00:00,185.777,185.962,185.643,185.68,20129
2015-11-24 04:00:00,185.68,185.816,185.653,185.69,14547
2015-11-24 08:00:00,185.691,185.989,185.126,185.436,31221
2015-11-24 12:00:00,185.434,185.502,184.48,184.581,38911
2015-11-24 16:00:00,184.586,184.794,184.314,184.506,39465
2015-11-24 20:00:00,184.5,184.832,184.459,184.748,19940
2015-11-25 00:00:00,184.745,184.876,184.501,184.686,19583
2015-11-25 04:00:00,184.686,184.871,184.645,184.817,18111
2015-11-25 08:00:00,184.819,185.051,184.486,184.776,35158
2015-11-25 12:00:00,184.771,185.711,184.658,185.711,38398
2015-11-25 16:00:00,185.711,185.797,185.087,185.382,36439
2015-11-25 20:00:00,185.383,185.76,185.383,185.603,15615
2015-11-26 00:00:00,185.344,185.638,185.338,185.476,17274
2015-11-26 04:00:00,185.474,185.51,185.298,185.317,10962
2015-11-26 08:00:00,185.317,185.422,184.716,184.851,24705
2015-11-26 12:00:00,184.852,185.227,184.643,185.207,22596
2015-11-26 16:00:00,185.207,185.381,185.106,185.194,17213
2015-11-26 20:00:00,185.192,185.252,184.953,185.118,28165
2015-11-27 00:00:00,185.073,185.306,185.054,185.12,15736
2015-11-27 04:00:00,185.123,185.14,184.831,184.885,11103
2015-11-27 08:00:00,184.885,184.897,184.281,184.304,31106
2015-11-27 12:00:00,184.304,184.722,184.232,184.614,27960
2015-11-27 16:00:00,184.615,184.906,184.535,184.785,25521
2015-11-27 20:00:00,184.789,184.838,184.427,184.434,13748
2015-11-30 00:00:00,184.616,184.756,184.342,184.406,14594
2015-11-30 04:00:00,184.407,184.514,184.338,184.481,12655
2015-11-30 08:00:00,184.481,184.846,184.399,184.719,23954
2015-11-30 12:00:00,184.72,185.022,184.556,184.796,27029
2015-11-30 16:00:00,184.796,185.641,184.728,185.128,32545
2015-11-30 20:00:00,185.128,185.463,185.111,185.324,15697
2015-12-01 00:00:00,185.238,185.777,185.204,185.618,17999
2015-12-01 04:00:00,185.619,185.639,185.066,185.609,24069
2015-12-01 08:00:00,185.609,186.008,185.453,185.673,27137
2015-12-01 12:00:00,185.673,185.894,185.407,185.492,22555
2015-12-01 16:00:00,185.492,185.623,184.935,185.264,35638
2015-12-01 20:00:00,185.264,185.324,185.13,185.278,13968
2015-12-02 00:00:00,185.198,185.349,185.119,185.269,12899
2015-12-02 04:00:00,185.267,185.432,185.221,185.38,12820
2015-12-02 08:00:00,185.38,185.629,185.129,185.176,26298
2015-12-02 12:00:00,185.169,185.416,184.921,184.966,28370
2015-12-02 16:00:00,184.966,185.088,184.147,184.415,40485
2015-12-02 20:00:00,184.412,184.518,183.956,184.252,22227
2015-12-03 00:00:00,184.187,184.268,184.069,184.074,14209
2015-12-03 04:00:00,184.074,184.288,183.996,184.162,15055
2015-12-03 08:00:00,184.162,184.549,184.059,184.379,26668
2015-12-03 12:00:00,184.379,185.304,184.179,185.196,42276
2015-12-03 16:00:00,185.196,185.884,185.051,185.359,52187
2015-12-03 20:00:00,185.359,185.756,185.058,185.611,32441
2015-12-04 00:00:00,185.61,185.776,185.459,185.562,21366
2015-12-04 04:00:00,185.564,185.595,185.261,185.4,17493
2015-12-04 08:00:00,185.399,185.806,185.112,185.638,31941
2015-12-04 12:00:00,185.638,186.257,185.511,185.717,39844
2015-12-04 16:00:00,185.717,186.188,185.533,185.998,49955
2015-12-04 20:00:00,185.996,186.216,185.872,185.898,16231
2015-12-07 00:00:00,186.072,186.195,185.982,186.103,14867
2015-12-07 04:00:00,186.123,186.206,186.058,186.108,13972
2015-12-07 08:00:00,186.106,186.33,185.71,185.918,21523
2015-12-07 12:00:00,185.918,186.171,185.82,186.084,21598
2015-12-07 16:00:00,186.083,186.127,185.581,185.609,33684
2015-12-07 20:00:00,185.609,185.9,185.456,185.711,14973
2015-12-08 00:00:00,185.651,185.739,185.343,185.411,15539
2015-12-08 04:00:00,185.411,185.411,185.116,185.145,14439
2015-12-08 08:00:00,185.144,185.376,184.626,184.745,24550
2015-12-08 12:00:00,184.748,184.846,183.75,183.804,32330
2015-12-08 16:00:00,183.804,184.574,183.799,184.511,37912
2015-12-08 20:00:00,184.51,184.6,184.345,184.457,17536
2015-12-09 00:00:00,184.42,184.701,184.34,184.504,14890
2015-12-09 04:00:00,184.501,184.502,184.076,184.236,14600
2015-12-09 08:00:00,184.233,184.839,184.231,184.641,23565
2015-12-09 12:00:00,184.647,184.934,184.106,184.492,30496
2015-12-09 16:00:00,184.49,185.377,184.095,184.116,44591
2015-12-09 20:00:00,184.114,184.419,183.681,184.285,34388
2015-12-10 00:00:00,184.273,184.792,184.108,184.456,22587
2015-12-10 04:00:00,184.455,184.688,184.267,184.641,14600
2015-12-10 08:00:00,184.642,184.956,184.547,184.789,26359
2015-12-10 12:00:00,184.788,184.854,183.357,183.859,34169
2015-12-10 16:00:00,183.859,184.438,183.859,184.206,33919
2015-12-10 20:00:00,184.206,184.446,184.116,184.291,14794
2015-12-11 00:00:00,184.233,184.959,184.233,184.901,16618
2015-12-11 04:00:00,184.9,185.045,184.671,184.701,11037
2015-12-11 08:00:00,184.701,185.044,184.523,184.556,21850
2015-12-11 12:00:00,184.551,184.566,183.727,184.261,32118
2015-12-11 16:00:00,184.261,184.514,183.552,183.811,48020
2015-12-11 20:00:00,183.812,184.126,183.598,184.09,22411
2015-12-14 00:00:00,184.45,184.463,183.333,183.818,17744
2015-12-14 04:00:00,183.818,184.179,183.573,184.158,18839
2015-12-14 08:00:00,184.159,184.376,183.424,183.698,28878
2015-12-14 12:00:00,183.698,183.866,182.429,182.936,37420
2015-12-14 16:00:00,182.937,183.093,182.111,182.767,49638
2015-12-14 20:00:00,182.767,183.244,182.631,183.159,19679
2015-12-15 00:00:00,183.143,183.635,183.115,183.353,17633
2015-12-15 04:00:00,183.353,183.603,183.228,183.255,15552
2015-12-15 08:00:00,183.255,183.488,182.574,183.336,30323
2015-12-15 12:00:00,183.335,183.88,183.141,183.866,33302
2015-12-15 16:00:00,183.858,184.21,182.879,183.293,40593
2015-12-15 20:00:00,183.293,183.311,182.89,182.984,17410
2015-12-16 00:00:00,182.873,183.296,182.825,183.11,16710
2015-12-16 04:00:00,183.107,183.492,183.03,183.347,13195
2015-12-16 08:00:00,183.348,183.593,182.839,183.185,30254
2015-12-16 12:00:00,183.185,183.376,182.577,183.13,32234
2015-12-16 16:00:00,183.133,183.396,182.711,182.876,34139
2015-12-16 20:00:00,182.879,183.727,182.413,183.312,42165
2015-12-17 00:00:00,183.259,183.542,183.181,183.345,18391
2015-12-17 04:00:00,183.345,183.419,182.976,183.078,19426
2015-12-17 08:00:00,183.078,183.661,182.581,183.119,32289
2015-12-17 12:00:00,183.115,183.173,182.564,182.865,26196
2015-12-17 16:00:00,182.865,183.184,182.36,182.618,39801
2015-12-17 20:00:00,182.61,182.953,182.557,182.583,17263
2015-12-18 00:00:00,182.542,182.844,182.43,182.566,13851
2015-12-18 04:00:00,182.564,183.92,181.837,181.95,31878
2015-12-18 08:00:00,181.952,182.471,180.651,181.207,37995
2015-12-18 12:00:00,181.203,181.651,180.691,180.949,31673
2015-12-18 16:00:00,180.946,181.317,180.693,180.849,37887
2015-12-18 20:00:00,180.849,181.032,180.313,180.313,17004
2015-12-21 00:00:00,180.492,180.955,180.362,180.721,15965
2015-12-21 04:00:00,180.721,181.21,180.629,181.068,14374
2015-12-21 08:00:00,181.068,181.121,180.712,181.006,24433
2015-12-21 12:00:00,181.004,181.018,180.595,180.704,25673
2015-12-21 16:00:00,180.704,180.875,179.93,180.266,39979
2015-12-21 20:00:00,180.282,180.438,180.077,180.327,16487
2015-12-22 00:00:00,180.268,180.604,180.268,180.448,16520
2015-12-22 04:00:00,180.448,180.555,180.33,180.422,12219
2015-12-22 08:00:00,180.424,180.564,180.033,180.11,21505
2015-12-22 12:00:00,180.109,180.316,179.665,179.81,25337
2015-12-22 16:00:00,179.809,179.892,179.018,179.292,29708
2015-12-22 20:00:00,179.291,179.509,179.132,179.488,11187
2015-12-23 00:00:00,179.443,179.532,179.298,179.406,10136
2015-12-23 04:00:00,179.405,179.679,179.381,179.641,5289
2015-12-23 08:00:00,179.644,179.781,179.461,179.593,20121
2015-12-23 12:00:00,179.589,180.148,179.573,179.971,22637
2015-12-23 16:00:00,179.957,180.021,179.619,179.882,24828
2015-12-23 20:00:00,179.884,179.921,179.507,179.776,10832
2015-12-24 00:00:00,179.609,179.951,179.331,179.877,13289
2015-12-24 04:00:00,179.87,179.87,179.272,179.272,11920
2015-12-24 08:00:00,179.27,179.648,178.948,179.222,16275
2015-12-24 12:00:00,179.22,179.91,179.013,179.481,18061
2015-12-24 16:00:00,179.482,179.752,179.415,179.75,12049
2015-12-28 00:00:00,179.065,179.787,179.065,179.7,12096
2015-12-28 04:00:00,179.698,179.802,179.556,179.673,8084
2015-12-28 08:00:00,179.678,180.036,179.625,179.873,16880
2015-12-28 12:00:00,179.873,179.893,179.38,179.484,14494
2015-12-28 16:00:00,179.484,179.574,178.959,179.032,18614
2015-12-28 20:00:00,179.028,179.203,178.962,179.092,9356
2015-12-29 00:00:00,179.106,179.35,179.063,179.287,16093
2015-12-29 04:00:00,179.293,179.397,179.253,179.329,11607
2015-12-29 08:00:00,179.328,179.531,179.014,179.12,17669
2015-12-29 12:00:00,179.123,179.147,178.11,178.269,20672
2015-12-29 16:00:00,178.27,178.449,178.135,178.309,24212
2015-12-29 20:00:00,178.304,178.597,178.295,178.431,11562
2015-12-30 00:00:00,178.427,178.678,178.364,178.595,8466
2015-12-30 04:00:00,178.595,178.745,178.538,178.541,7509
2015-12-30 08:00:00,178.545,178.809,178.307,178.738,15934
2015-12-30 12:00:00,178.739,178.766,178.235,178.584,19897
2015-12-30 16:00:00,178.59,179.025,178.546,178.799,18891
2015-12-30 20:00:00,178.799,178.892,178.463,178.497,9610
2015-12-31 00:00:00,178.501,178.588,178.436,178.51,7340
2015-12-31 04:00:00,178.507,178.569,178.408,178.448,4559
2015-12-31 08:00:00,178.45,178.695,178.287,178.435,11114
2015-12-31 12:00:00,178.436,178.697,178.238,178.362,18059
2015-12-31 16:00:00,178.366,178.465,177.098,177.101,25302
2015-12-31 20:00:00,177.083,177.11,177.083,177.099,197
2016-01-04 00:00:00,177.072,177.356,176.607,176.634,15324
2016-01-04 04:00:00,176.634,176.657,175.784,175.907,26532
2016-01-04 08:00:00,175.906,176.059,174.929,175.725,36586
2016-01-04 12:00:00,175.722,176.286,175.345,175.726,33937
2016-01-04 16:00:00,175.726,175.77,174.964,175.477,41925
2016-01-04 20:00:00,175.482,175.906,175.45,175.789,18419
2016-01-05 00:00:00,175.689,176.068,175.297,176.056,19495
2016-01-05 04:00:00,176.056,176.151,175.615,175.776,18817
2016-01-05 08:00:00,175.777,176.008,174.712,174.738,33219
2016-01-05 12:00:00,174.738,174.892,174.27,174.889,33423
2016-01-05 16:00:00,174.887,175.101,174.073,174.446,38742
2016-01-05 20:00:00,174.445,174.743,174.289,174.673,15701
2016-01-06 00:00:00,174.659,174.914,173.672,173.887,22913
2016-01-06 04:00:00,173.887,174.247,173.596,174.024,29406
2016-01-06 08:00:00,174.021,174.068,173.28,173.527,37646
2016-01-06 12:00:00,173.527,173.823,173.086,173.813,40126
2016-01-06 16:00:00,173.807,173.808,173.135,173.405,40113
2016-01-06 20:00:00,173.406,173.547,173.098,173.307,25082
2016-01-07 00:00:00,173.275,173.755,172.176,172.461,23752
2016-01-07 04:00:00,172.464,172.958,172.387,172.673,25288
2016-01-07 08:00:00,172.677,172.763,171.115,171.326,43407
2016-01-07 12:00:00,171.328,171.6,170.739,171.6,38654
2016-01-07 16:00:00,171.6,172.455,171.53,172.058,44839
2016-01-07 20:00:00,172.06,172.167,171.604,171.956,24925
2016-01-08 00:00:00,171.921,173.359,171.683,172.944,28528
2016-01-08 04:00:00,172.95,173.277,172.731,172.877,21599
2016-01-08 08:00:00,172.878,173.221,172.668,172.927,32545
2016-01-08 12:00:00,172.926,172.995,172.234,172.274,37151
2016-01-08 16:00:00,172.28,172.388,170.463,171.003,55605
